tau_min,tau_max,fir,latency_med,latency_p95,latency_mean,n_interrupted,n_holds,n_changes
0.25000000000000006,1.8000000000000005,0.17358490566037735,1.1952969089150431,1.6254453600198033,1.1871462421639338,736,4240,1262
0.1,1.9000000000000006,0.1705188679245283,1.1977641522884372,1.6972913858294492,1.1882988618677943,723,4240,1262
0.15000000000000002,1.9000000000000006,0.16863207547169812,1.2172707036137584,1.7029221806675199,1.2080683379270225,715,4240,1262
0.20000000000000004,1.9000000000000006,0.16674528301886793,1.2367772549390796,1.708552975505591,1.2278378139862502,707,4240,1262
0.25000000000000006,1.9000000000000006,0.1650943396226415,1.2562838062644008,1.714183770343662,1.247607290045478,700,4240,1262
0.1,2.0000000000000004,0.1615566037735849,1.258751049637795,1.7860297961533074,1.2487599097493383,685,4240,1262
0.15000000000000002,2.0000000000000004,0.15966981132075472,1.2782576009631161,1.7916605909913785,1.2685293858085662,677,4240,1262
0.20000000000000004,2.0000000000000004,0.1570754716981132,1.2977641522884371,1.797291385829449,1.2882988618677942,666,4240,1262
0.25000000000000006,2.0000000000000004,0.155188679245283,1.3172707036137583,1.80292218066752,1.3080683379270222,658,4240,1262
0.1,2.1000000000000005,0.15283018867924528,1.3197379469871524,1.8747682064771658,1.3092209576308824,648,4240,1262
0.15000000000000002,2.1000000000000005,0.1509433962264151,1.3392444983124736,1.8803990013152365,1.3289904336901104,640,4240,1262
0.20000000000000004,2.1000000000000005,0.14858490566037735,1.3587510496377948,1.8860297961533075,1.3487599097493383,630,4240,1262
0.25000000000000006,2.1000000000000005,0.14693396226415095,1.378257600963116,1.8916605909913784,1.3685293858085665,623,4240,1262
0.1,2.2000000000000006,0.14386792452830188,1.38072484433651,1.963506616801024,1.3696820055124266,610,4240,1262
0.15000000000000002,2.2000000000000006,0.14221698113207548,1.4002313956618313,1.9691374116390952,1.3894514815716545,603,4240,1262
0.20000000000000004,2.2000000000000006,0.1410377358490566,1.4197379469871523,1.9747682064771657,1.4092209576308825,598,4240,1262
